"Name","Address","City","State","ZIP/Postal","Phone","BusCode","BusOrRes","SolicitFlag","BusType","Last Name","First Name","Middle Initial","Suffix","Secondary Name","URL","Country"
"Hair Care Centre Pinecrest Hotel","","Fort Smith","NT","X0E","867-872-2822","29830","B","N","BARBERS & COSMETOLOGISTS HAIR STYLISTS","","","","","","","CA"
"Hairrada Hair Design","","Yellowknife","NT","X1A","867-920-7676","31680","B","N","BEAUTY SALONS","","","","","","","CA"
"Hairrada Hair Design","5004 50 Ave","Yellowknife","NT","X1A","867-920-7451","31680","B","","BEAUTY SALONS","","","","","","","CA"
"Hak's Auto Body Ltd","","Yellowknife","NT","X1A","867-873-4016","26580","B","N","AUTO BODY REPAIR & PAINT","","","","","","","CA"
"Hak's Auto Body Ltd","Franklin Ave","Yellowknife","NT","X1A","867-873-3646","26580","B","","AUTO BODY REPAIR & PAINT","","","","","","","CA"
"Hak's Auto Body Ltd","Franklin Ave","Yellowknife","NT","X1A","867-873-3646","25880","B","","AUTO GLASS","","","","","","","CA"
"Hak's Auto Body Ltd","Franklin Ave","Yellowknife","NT","X1A","867-873-3646","101750","B","","GARAGES AUTO REPAIRING","","","","","","","CA"
"Hak's Auto Body Ltd","Franklin Ave","Yellowknife","NT","X1A","867-873-3646","253770","B","","WHEEL ALIGNMENT FRAME & AXLE SERVICE","","","","","","","CA"
"Hamlet of Aklavik Income Support","","Aklavik","NT","X0E","867-978-2644","0","B","N","","","","","","","","CA"
"Hamlet of Aklavik Income Support","","Aklavik","NT","X0E","867-978-2670","0","B","N","","","","","","","","CA"
"Hamlet of Fort Providence","","Fort Providence","NT","X0E","867-699-3210","0","B","N","","","","","","","","CA"
"Hamlet of Fort Providence","","Fort Providence","NT","X0E","867-699-3424","0","B","N","","","","","","","","CA"
"Hamlet of Fort Providence","","Fort Providence","NT","X0E","867-699-3441","0","B","N","","","","","","","","CA"
"Hamlet of Fort Providence","","Fort Providence","NT","X0E","867-699-3550","251101","B","N","WATER TREATMENT SYSTEMS EQUIP SERVICE & SUPLS","","","","","","","CA"
"Hamlet of Fort Providence","","Fort Providence","NT","X0E","867-699-4313","0","B","N","","","","","","","","CA"
"Hamlet of Fort Providence","","Fort Providence","NT","X0E","867-699-4406","91770","B","N","FIRE DEPARTMENT","","","","","","","CA"
"Hamlet of Holman","","Holman","NT","X0E","867-396-4001","0","B","N","","","","","","","","CA"
"Hamlet of Holman","","Holman","NT","X0E","867-396-4004","0","B","N","","","","","","","","CA"
"Hamlet of Holman","","Holman","NT","X0E","867-396-4800","0","B","N","","","","","","","","CA"
"Hamlet of Holman","","Holman","NT","X0E","867-396-8000","0","B","N","","","","","","","","CA"
"Hamlet of Holman","","Holman","NT","X0E","867-396-8001","0","B","N","","","","","","","","CA"
"Hamlet of Holman","","Holman","NT","X0E","867-396-8002","0","B","N","","","","","","","","CA"
"Hamlet of Holman","","Holman","NT","X0E","867-396-8003","0","B","N","","","","","","","","CA"
"Hamlet of Paulatuk","","Paulatuk","NT","X0E","867-580-3039","0","B","N","","","","","","","","CA"
"Hamlet of Paulatuk","","Paulatuk","NT","X0E","867-580-3093","0","B","N","","","","","","","","CA"
"Hamlet of Paulatuk","","Paulatuk","NT","X0E","867-580-3531","0","B","N","","","","","","","","CA"
"Hamlet of Paulatuk","","Paulatuk","NT","X0E","867-580-3703","0","B","N","","","","","","","","CA"
"Hamlet of Paulatuk","","Paulatuk","NT","X0E","867-580-3709","0","B","N","","","","","","","","CA"
"Hamlet of Rae","","Rae Edzo","NT","X0E","867-392-6111","0","B","N","","","","","","","","CA"
"Hamlet of Rae","","Rae Edzo","NT","X0E","867-392-6139","0","B","N","","","","","","","","CA"
"Hamlet of Rae","","Rae Edzo","NT","X0E","867-392-6500","0","B","N","","","","","","","","CA"
"Hamlet of Rae","","Rae Edzo","NT","X0E","867-392-6501","0","B","N","","","","","","","","CA"
"Hamlet of Rae","","Rae Edzo","NT","X0E","867-392-6604","112560","B","N","HEALTH & FITNESS PROGRAM CONSULTANTS & TRAINERS","","","","","","","CA"
"Hamlet of Sachs Harbour","","Sachs Harbour","NT","X0E","867-690-3026","0","B","N","","","","","","","","CA"
"Hamlet of Sachs Harbour","","Sachs Harbour","NT","X0E","867-690-3034","0","B","N","","","","","","","","CA"
"Hamlet of Sachs Harbour","","Sachs Harbour","NT","X0E","867-690-4000","0","B","N","","","","","","","","CA"
"Hamlet of Sachs Harbour","","Sachs Harbour","NT","X0E","867-690-4022","0","B","N","","","","","","","","CA"
"Hamlet of Sachs Harbour","","Sachs Harbour","NT","X0E","867-690-4351","0","B","N","","","","","","","","CA"
"Hamlet of Sachs Harbour","","Sachs Harbour","NT","X0E","867-690-4354","0","B","N","","","","","","","","CA"
"Hamlet of Sachs Harbour","","Sachs Harbour","NT","X0E","867-690-4802","0","B","N","","","","","","","","CA"
"Handley Joe Mla Weledeh","","Yellowknife","NT","X1A","867-873-0600","0","B","N","","","","","","","","CA"
"Handley Joe Mla Weledeh","","Yellowknife","NT","X1A","867-873-6121","64650","B","N","CONVENTION & MEETING PLANNING SERVICES","","","","","","","CA"
"Handy Helpers","","Yellowknife","NT","X1A","867-873-9705","0","B","N","","","","","","","","CA"
"Hansen T Dr Phys","4920 47 St","Yellowknife","NT","X1A","867-873-5895","172970","B","","PHYSICIANS & SURGEON","","","","","","","CA"
"Harbour House","2 Lakeshore Dr Ss 34","Hay River","NT","X0E","867-874-2151","31960","B","","BED & BREAKFAST","","","","","","","CA"
"Harbour House Bed & Breakfast","","Hay River","NT","X0E","867-874-2233","31960","B","N","BED & BREAKFAST","","","","","","","CA"
"Harbour House Bed & Breakfast","","Hay River","NT","X0E","867-874-2233","152170","B","N","MOTELS & HOTELS","","","","","","","CA"
"Harbour House Bed & Breakfast","","Hay River","NT","X0E","867-874-2233","189800","B","N","REAL ESTATE BROKERS","","","","","","","CA"
"Harbour House Bed & Breakfast","","Hay River","NT","X0E","867-874-2233","190200","B","N","REAL ESTATE MANAGEMENT","","","","","","","CA"
"Harley's Hard Rock Saloon","5014 50th Ave","Yellowknife","NT","X1A","867-873-6789","139020","B","","LOUNGES & BARS","","","","","","","CA"
"Hawkins Robert Mla Yellowknife Cen","","Yellowknife","NT","X1A","867-669-2265","0","B","N","","","","","","","","CA"
"Hay River Army Cadet Corps Rc Legion","","Hay River","NT","X0E","867-874-2724","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Hay River Bakery Co Ltd","","Hay River","NT","X0E","867-874-2311","0","B","N","","","","","","","","CA"
"Hay River Bakery Co Ltd","PO Box 220","Hay River","NT","X0E","867-874-2322","195251","B","","RESTAURANTS","","","","","","","CA"
"Hay River Big Way Foods","938 Mackenzie Hwy Ss 14","Hay River","NT","X0E","867-874-3732","152170","B","","MOTELS & HOTELS","","","","","","","CA"
"Hay River Bowling Lane","","Hay River","NT","X0E","867-874-4675","0","B","N","","","","","","","","CA"
"Hay River Bowling Lane","66 Woodland Dr Ss 99","Hay River","NT","X0E","867-874-6664","38670","B","","BOWLING CENTERS","","","","","","","CA"
"Hay River Broadcast Society","","Hay River","NT","X0E","867-874-2547","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Hay River Chamber of Commerce","","Hay River","NT","X0E","867-874-2565","50320","B","N","CHAMBERS OF COMMERCE","","","","","","","CA"
"Hay River Chamber of Commerce","","Hay River","NT","X0E","867-874-3631","50320","B","N","CHAMBERS OF COMMERCE","","","","","","","CA"
"Hay River Community Justice Committ","","Hay River","NT","X0E","867-874-3993","0","B","N","","","","","","","","CA"
"Hay River Community Youth Center","","Hay River","NT","X0E","867-874-3953","257460","B","N","YOUTH ORGANIZATIONS CENTERS & CLUBS","","","","","","","CA"
"Hay River Concrete","","Hay River","NT","X0E","867-874-3634","0","B","N","","","","","","","","CA"
"Hay River Concrete","","Hay River","NT","X0E","867-874-6335","61460","B","N","CONCRETE READY MIX","","","","","","","CA"
"Hay River Curling Club","","Hay River","NT","X0E","867-874-6979","69430","B","N","CURLING RINKS","","","","","","","CA"
"Hay River Dene Band Community Hall","","Hay River","NT","X0E","867-874-2628","58150","B","N","COMMUNITY CENTERS","","","","","","","CA"
"Hay River Dental Clinic","6 Courtoreille St Ss 98","Hay River","NT","X0E","867-874-6663","71770","B","","DENTISTS","","","","","","","CA"
"Hay River Disposals","","Hay River","NT","X0E","867-874-1408","0","B","N","","","","","","","","CA"
"Hay River Disposals","","Hay River","NT","X0E","867-874-2633","0","B","N","","","","","","","","CA"
"Hay River Disposals","","Hay River","NT","X0E","867-874-4813","0","B","N","","","","","","","","CA"
"Hay River Disposals","39 Studney Dr Ss 31","Hay River","NT","X0E","867-874-2720","101940","B","","GARBAGE DISPOSAL EQUIP INDUSTRIAL & COMMERCIAL","","","","","","","CA"
"Hay River Disposals","39 Studney Dr Ss 31","Hay River","NT","X0E","867-874-2720","160070","B","","OIL FIELD SERVICES","","","","","","","CA"
"Hay River District","","Hay River","NT","X0E","867-874-3676","204740","B","N","SCHOOL SECONDARY & ELEMENTARY","","","","","","","CA"
"Hay River District","58 Woodland Dr Ss 22","Hay River","NT","X0E","867-874-2225","204740","B","","SCHOOL SECONDARY & ELEMENTARY","","","","","","","CA"
"Hay River Emergency Responce Traini","","Hay River","NT","X0E","867-874-2223","205480","B","N","SPECIAL PURPOSES SCHOOL","","","","","","","CA"
"Hay River Esso Service","","Hay River","NT","X0E","867-874-4576","0","B","N","","","","","","","","CA"
"Hay River Esso Service","921 Mackenzie Hwy Ss 22","Hay River","NT","X0E","867-874-6424","24660","B","","AUTO REPAIR","","","","","","","CA"
"Hay River Esso Service","921 Mackenzie Hwy Ss 22","Hay River","NT","X0E","867-874-6424","209750","B","","SERVICE STATIONS","","","","","","","CA"
"Hay River Esso Service","921 Mackenzie Hwy Ss 22","Hay River","NT","X0E","867-874-6424","237500","B","","TOWING SERVICES","","","","","","","CA"
"Hay River Figure Skating Club","","Hay River","NT","X0E","867-874-3343","0","B","N","","","","","","","","CA"
"Hay River Friendship Centre","","Hay River","NT","X0E","867-874-3362","0","B","N","","","","","","","","CA"
"Hay River Friendship Centre","8 Gagnier St","Hay River","NT","X0E","867-874-6581","257460","B","","YOUTH ORGANIZATIONS CENTERS & CLUBS","","","","","","","CA"
"Hay River Golf Course","","Hay River","NT","X0E","867-874-3930","0","B","N","","","","","","","","CA"
"Hay River Golf Course","","Hay River","NT","X0E","867-874-6290","215070","B","N","SKI CLUBS & ORGANIZATIONS","","","","","","","CA"
"Hay River Health & Social Services","","Hay River","NT","X0E","867-874-2446","262136","B","N","ADDICTION INFORMATION & TREATMENT CENTERS","","","","","","","CA"
"Hay River Health & Social Services","","Hay River","NT","X0E","867-874-7100","118670","B","N","HOSPITALS","","","","","","","CA"
"Hay River Health & Social Services","","Hay River","NT","X0E","867-874-7118","118670","B","N","HOSPITALS","","","","","","","CA"
"Hay River Health & Social Services","","Hay River","NT","X0E","867-874-7166","192630","B","N","REHABILITATION SERVICES","","","","","","","CA"
"Hay River Health & Social Services","","Hay River","NT","X0E","867-874-7166","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Hay River Health & Social Services","","Hay River","NT","X0E","867-874-7190","118670","B","N","HOSPITALS","","","","","","","CA"
"Hay River Health & Social Services","3 Gaetz Dr Ss 22","Hay River","NT","X0E","867-874-7100","118670","B","","HOSPITALS","","","","","","","CA"
"Hay River Hotel Ltd","","Hay River","NT","X0E","867-874-6225","0","B","N","","","","","","","","CA"
"Hay River Hotel Ltd","","Hay River","NT","X0E","867-874-6641","0","B","N","","","","","","","","CA"
"Hay River Hotel Ltd","43035 Mackenzie Hwy Ss 34","Hay River","NT","X0E","867-874-3249","152170","B","","MOTELS & HOTELS","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-2874","17020","B","N","APARTMENT RENTAL AGENCIES","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-3056","703553","B","N",""EXECUTIVE OFFICES, FEDERAL"","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-3056","702598","B","N",""HOUSING PROGRAMS, ASSISTANCE PROGRAMS"","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-3056","703197","B","N",""HOUSING PROGRAMS, LOW INCOME"","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-3056","702563","B","N","EXECUTIVE OFFICES","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-3056","702597","B","N","HOUSING PROGRAMS","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-3056","119650","B","N","HOUSING PROJECTS","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-4101","703553","B","N",""EXECUTIVE OFFICES, FEDERAL"","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-4101","702598","B","N",""HOUSING PROGRAMS, ASSISTANCE PROGRAMS"","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-4101","703197","B","N",""HOUSING PROGRAMS, LOW INCOME"","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-4101","702563","B","N","EXECUTIVE OFFICES","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-4101","702597","B","N","HOUSING PROGRAMS","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-4101","119650","B","N","HOUSING PROJECTS","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-6470","703553","B","N",""EXECUTIVE OFFICES, FEDERAL"","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-6470","702598","B","N",""HOUSING PROGRAMS, ASSISTANCE PROGRAMS"","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-6470","703197","B","N",""HOUSING PROGRAMS, LOW INCOME"","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-6470","702563","B","N","EXECUTIVE OFFICES","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-6470","702597","B","N","HOUSING PROGRAMS","","","","","","","CA"
"Hay River Housing Authority","","Hay River","NT","X0E","867-874-6470","119650","B","N","HOUSING PROJECTS","","","","","","","CA"
"Hay River Housing Authority","31 Capital Dr Ss 98","Hay River","NT","X0E","867-874-6477","17020","B","","APARTMENT RENTAL AGENCIES","","","","","","","CA"
"Hay River Lions Club","PO Box 1603","Hay River","NT","X0E","867-874-2117","0","B","","","","","","","","","CA"
"Hay River Mechanical Ltd","","Yellowknife","NT","X1A","867-920-4296","263386","B","N","MECHANICAL CONTRACTORS","","","","","","","CA"
"Hay River Mechanical Ltd","PO Box 2142","Yellowknife","NT","X1A","867-920-4197","263386","B","","MECHANICAL CONTRACTORS","","","","","","","CA"
"Hay River Mechanical Ltd","PO Box 2142","Yellowknife","NT","X1A","867-920-4197","179860","B","","PLUMBING CONTRACTORS","","","","","","","CA"
"Hay River Metis Council","","Hay River","NT","X0E","867-874-4442","0","B","N","","","","","","","","CA"
"Hay River Metis Development Cor","","Hay River","NT","X0E","867-874-3675","0","B","N","","","","","","","","CA"
"Hay River Metis Development Cor","76 Capital Dr Ss 98","Hay River","NT","X0E","867-874-3961","0","B","","","","","","","","","CA"
"Hay River Museum Society","","Hay River","NT","X0E","867-874-3872","0","B","N","","","","","","","","CA"
"Hay River Play School","","Hay River","NT","X0E","867-874-2508","51451","B","N","CHILD CARE SERVICE","","","","","","","CA"
"Hay River Play School","","Hay River","NT","X0E","867-874-2509","0","B","N","","","","","","","","CA"
"Hay River S P C A","","Hay River","NT","X0E","867-874-3667","16370","B","N","ANIMAL RESCUE RELOCATION & TRANSPORTING","","","","","","","CA"
"Hay River Ski Club","","Hay River","NT","X0E","867-874-6290","215070","B","N","SKI CLUBS & ORGANIZATIONS","","","","","","","CA"
"Hay River Soup Kitchen","65-B Woodland Dr","Hay River","NT","X0E","867-874-2885","20670","B","","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Hay River Storage & Rentals","","Hay River","NT","X0E","867-874-3707","0","B","N","","","","","","","","CA"
"Hay River Storage & Rentals","17 Industrial Dr Ss 31","Hay River","NT","X0E","867-874-6321","0","B","","","","","","","","","CA"
"Hay River Thrift Shop","69 Woodland Dr Ss 22","Hay River","NT","X0E","867-874-6331","0","B","","","","","","","","","CA"
"Hay River Tv Society","","Hay River","NT","X0E","867-874-2632","0","B","N","","","","","","","","CA"
"Haylor Financial","","Inuvik","NT","X0E","867-777-2843","0","B","N","","","","","","","","CA"
"Haylor Financial","125 Mackenzie Rd","Inuvik","NT","X0E","867-777-3781","10490","B","","ACCOUNTING & BOOKKEEPING SYSTEMS","","","","","","","CA"
"Hayward Counselling Services","4817 49 St","Yellowknife","NT","X1A","867-873-6440","185520","B","","PSYCHOLOGISTS","","","","","","","CA"
"Head Gear","","Yellowknife","NT","X1A","867-669-7263","51750","B","N","CHILDREN & INFANTS WEAR","","","","","","","CA"
"Head Gear","","Yellowknife","NT","X1A","867-669-7263","111930","B","N","HATS","","","","","","","CA"
"Head Gear","","Yellowknife","NT","X1A","867-669-7263","220070","B","N","SPORTSWEAR","","","","","","","CA"
"Head Gear","","Yellowknife","NT","X1A","867-669-8851","0","B","N","","","","","","","","CA"
"Heal C Construction Ltd","PO Box 1825","Yellowknife","NT","X1A","867-873-4648","132550","B","","LANDSCAPE CONTRACTORS & DESIGNERS","","","","","","","CA"
"Heal C Construction Ltd","PO Box 1825","Yellowknife","NT","X1A","867-873-4648","201160","B","","SAND & GRAVEL","","","","","","","CA"
"Heal C Construction Ltd","PO Box 1825","Yellowknife","NT","X1A","867-873-4648","237070","B","","TOP SOIL & FILL SOIL","","","","","","","CA"
"Health","","Fort Simpson","NT","X0E","867-695-2920","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Fort Simpson","NT","X0E","867-695-3815","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Fort Smith","NT","X0E","867-872-6200","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Fort Smith","NT","X0E","867-872-6200","118670","B","N","HOSPITALS","","","","","","","CA"
"Health","","Fort Smith","NT","X0E","867-872-6275","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Fort Smith","NT","X0E","867-872-6275","118670","B","N","HOSPITALS","","","","","","","CA"
"Health","","Hay River","NT","X0E","867-874-7100","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Hay River","NT","X0E","867-874-7100","118670","B","N","HOSPITALS","","","","","","","CA"
"Health","","Hay River","NT","X0E","867-874-7118","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Hay River","NT","X0E","867-874-7118","118670","B","N","HOSPITALS","","","","","","","CA"
"Health","","Hay River","NT","X0E","867-874-7226","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Hay River","NT","X0E","867-874-7226","157590","B","N","NURSING & LIFE CARE HOMES","","","","","","","CA"
"Health","","Hay River","NT","X0E","867-874-7226","209000","B","N","SENIOR CITIZENS SERVICE & HEALTH ORGANIZATIONS","","","","","","","CA"
"Health","","Hay River","NT","X0E","867-874-7234","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Hay River","NT","X0E","867-874-7234","157590","B","N","NURSING & LIFE CARE HOMES","","","","","","","CA"
"Health","","Hay River","NT","X0E","867-874-7234","209000","B","N","SENIOR CITIZENS SERVICE & HEALTH ORGANIZATIONS","","","","","","","CA"
"Health","","Inuvik","NT","X0E","867-777-3197","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Inuvik","NT","X0E","867-777-3255","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Inuvik","NT","X0E","867-777-7250","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Inuvik","NT","X0E","867-777-7400","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Inuvik","NT","X0E","867-777-8062","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Inuvik","NT","X0E","867-777-8146","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Norman Wells","NT","X0E","867-587-3436","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Norman Wells","NT","X0E","867-587-3439","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Rae Edzo","NT","X0E","867-392-3001","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Rae Edzo","NT","X0E","867-392-3005","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Rae Edzo","NT","X0E","867-392-6424","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-669-4128","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-669-4224","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-0161","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-0202","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-0204","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-0266","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-0442","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-0484","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-0634","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-4124","73531","B","N","DISABLED PERSONS ASSISTANCE SERVICE","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-4124","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-7046","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-7155","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-7276","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-7276","216940","B","N","SOCIAL & HUMAN SERVICES ORGANIZATIONS","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-7706","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-7715","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-7737","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-7926","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-8230","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-8230","73531","B","N","DISABLED PERSONS ASSISTANCE SERVICE","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-8230","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-873-9148","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-920-2807","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-920-3171","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-920-4458","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-920-5658","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-920-8058","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-920-8637","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-920-8877","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health","","Yellowknife","NT","X1A","867-920-8946","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Fort Simpson","NT","X0E","867-695-2029","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Fort Simpson","NT","X0E","867-695-7220","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Fort Smith","NT","X0E","867-872-2114","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Fort Smith","NT","X0E","867-872-7286","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Inuvik","NT","X0E","867-777-7120","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Inuvik","NT","X0E","867-777-7352","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Inuvik","NT","X0E","867-777-8049","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Inuvik","NT","X0E","867-777-8184","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Norman Wells","NT","X0E","867-587-2044","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Norman Wells","NT","X0E","867-587-2161","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Rae Edzo","NT","X0E","867-392-6312","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Rae Edzo","NT","X0E","867-392-6900","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Yellowknife","NT","X1A","867-669-7517","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Yellowknife","NT","X1A","867-873-0152","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Yellowknife","NT","X1A","867-873-0442","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Yellowknife","NT","X1A","867-873-2183","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Yellowknife","NT","X1A","867-873-6924","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Yellowknife","NT","X1A","867-873-7083","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Yellowknife","NT","X1A","867-873-7554","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
"Health and Safety","","Yellowknife","NT","X1A","867-873-8193","108140","B","N","GOVERNMENT OFFICES FEDERAL","","","","","","","CA"
