"Name","Address","City","State","ZIP/Postal","Phone","BusCode","BusOrRes","SolicitFlag","BusType","Last Name","First Name","Middle Initial","Suffix","Secondary Name","URL","Country"
"Jms Supplies Ltd","","Kugluktuk","NU","X0B","867-982-3324","87260","B","N","EXPEDITIONS ARRANGED & OUTFITTED","","","","","","","CA"
"Jms Supplies Ltd","","Kugluktuk","NU","X0B","867-982-3505","0","B","N","","","","","","","","CA"
"Joamie After School Program","","Iqaluit","NU","X0A","867-979-4243","0","B","N","","","","","","","","CA"
"Joamie Ilinniarvik School","","Iqaluit","NU","X0A","867-979-0686","204740","B","N","SCHOOL SECONDARY & ELEMENTARY","","","","","","","CA"
"Joamie Ilinniarvik School","","Iqaluit","NU","X0A","867-979-6206","204740","B","N","SCHOOL SECONDARY & ELEMENTARY","","","","","","","CA"
"Joe's Taxi Services","","Arviat","NU","X0C","867-857-4300","229840","B","N","TAXICABS & TRANSPORTATION SERVICE","","","","","","","CA"
"John Ayaruaq Library","","Rankin Inlet","NU","X0C","867-645-8081","135480","B","N","LIBRARIES","","","","","","","CA"
"John Howard Society of Nunavut","","Iqaluit","NU","X0A","867-979-2304","0","B","N","","","","","","","","CA"
"John Howard Society of Nunavut","","Iqaluit","NU","X0A","867-979-2306","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"John Howard Society of Nunavut","","Iqaluit","NU","X0A","867-979-4151","0","B","N","","","","","","","","CA"
"John Howard Tv Bingo","","Iqaluit","NU","X0A","867-979-2464","0","B","N","","","","","","","","CA"
"Jonah Amitnaaq Secondary Schoo","","Baker Lake","NU","X0C","867-793-4657","0","B","N","","","","","","","","CA"
"Jonah Amitnaaq Secondary Schoo","","Baker Lake","NU","X0C","867-793-4659","0","B","N","","","","","","","","CA"
"Jr Peyton Enterprises Gas Bar","","Pangnirtung","NU","X0A","867-473-8924","0","B","N","","","","","","","","CA"
"Jr Peyton Enterprises Ltd","","Pangnirtung","NU","X0A","867-473-8719","41650","B","N","BUILDING MATERIALS & SUPLS","","","","","","","CA"
"Justice Committee","","Arviat","NU","X0C","867-857-2178","0","B","N","","","","","","","","CA"
"Justice Committee","","Arviat","NU","X0C","867-857-2959","0","B","N","","","","","","","","CA"
"Justice Committee","","Rankin Inlet","NU","X0C","867-645-2010","0","B","N","","","","","","","","CA"
"Justice Committee","","Rankin Inlet","NU","X0C","867-645-2022","0","B","N","","","","","","","","CA"
"K O Carpets Ltd","","Iqaluit","NU","X0A","867-979-7778","0","B","N","","","","","","","","CA"
"K O Carpets Ltd","","Iqaluit","NU","X0A","867-979-7779","0","B","N","","","","","","","","CA"
"K P I D Baker Lake","","Baker Lake","NU","X0C","867-793-2623","0","B","N","","","","","","","","CA"
"K P I D Baker Lake","","Baker Lake","NU","X0C","867-793-4173","0","B","N","","","","","","","","CA"
"K R H S S Nurse's Residence","","Arviat","NU","X0C","867-857-2056","0","B","N","","","","","","","","CA"
"K R Manson","","Rankin Inlet","NU","X0C","867-645-2483","10280","B","N","ACCOUNTANTS","","","","","","","CA"
"K R Manson","","Rankin Inlet","NU","X0C","867-645-2817","10280","B","N","ACCOUNTANTS","","","","","","","CA"
"K R Manson","","Rankin Inlet","NU","X0C","867-645-3531","0","B","N","","","","","","","","CA"
"K R T Electrical","","Iqaluit","NU","X0A","867-979-0195","0","B","N","","","","","","","","CA"
"K R T Electrical","","Iqaluit","NU","X0A","867-979-2639","78890","B","N","ELECTRIC CONTRACTORS","","","","","","","CA"
"Kabva Marine Services & Contracting Ltd","","Iqaluit","NU","X0A","867-979-0130","143260","B","N","MARINE SERVICES","","","","","","","CA"
"Kabva Marine Services & Contracting Ltd","","Iqaluit","NU","X0A","867-979-1268","36600","B","N","BOAT RENTAL & CHARTER","","","","","","","CA"
"Kabva Marine Services & Contracting Ltd","","Iqaluit","NU","X0A","867-979-1268","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Kabva Marine Services & Contracting Ltd","","Iqaluit","NU","X0A","867-979-1268","142750","B","N","MARINE CONTRACTORS & DESIGNERS","","","","","","","CA"
"Kakayak Daycare Society","","Kugluktuk","NU","X0B","867-982-3321","0","B","N","","","","","","","","CA"
"Kakayak Daycare Society","","Kugluktuk","NU","X0B","867-982-3530","51451","B","N","CHILD CARE SERVICE","","","","","","","CA"
"Kakivak Association","","Iqaluit","NU","X0A","867-979-0911","20670","B","N","ASSOCIATIONS SOCIETIES & FOUNDATIONS","","","","","","","CA"
"Kakivak Association","","Iqaluit","NU","X0A","867-979-3707","0","B","N","","","","","","","","CA"
"Kakivak Association","","Iqaluit","NU","X0A","867-979-8951","43520","B","N","BUSINESS DEVELOPMENT","","","","","","","CA"
"Kakivak Association","","Iqaluit","NU","X0A","867-979-8952","82050","B","N","EMPLOYMENT AGENCIES","","","","","","","CA"
"Kakivak Association","","Iqaluit","NU","X0A","867-979-8954","0","B","N","","","","","","","","CA"
"Kakivak Association","","Iqaluit","NU","X0A","867-979-8955","51440","B","N","CHILD CARE FACILITIES","","","","","","","CA"
"Kakivak Association","","Iqaluit","NU","X0A","867-979-8955","72361","B","N","DEVELOPMENTAL DISABILITIES","","","","","","","CA"
"Kakivak Association","","Iqaluit","NU","X0A","867-979-8956","0","B","N","","","","","","","","CA"
"Kakivak Association","","Iqaluit","NU","X0A","867-979-8957","0","B","N","","","","","","","","CA"
"Kakivak Association","","Iqaluit","NU","X0A","867-979-8958","43520","B","N","BUSINESS DEVELOPMENT","","","","","","","CA"
"Kakivak Association","","Iqaluit","NU","X0A","867-979-8959","0","B","N","","","","","","","","CA"
"Kakivak Association","","Iqaluit","NU","X0A","867-979-8961","43520","B","N","BUSINESS DEVELOPMENT","","","","","","","CA"
"Kakivak Construction Ltd","","Rankin Inlet","NU","X0C","867-645-3116","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Kakivak Construction Ltd","","Rankin Inlet","NU","X0C","867-645-3735","62490","B","N","CONSTRUCTION COMPANIES","","","","","","","CA"
"Kalvik Enterprises","","Cambridge Bay","NU","X0B","867-983-2996","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Kalvik Enterprises","","Cambridge Bay","NU","X0B","867-983-2996","192880","B","N","REMODELING & REPAIRING BUILDING CONTRACTORS","","","","","","","CA"
"Kalvik Sales","PO Box 118","Cambridge Bay","NU","X0B","867-983-2309","0","B","","","","","","","","","CA"
"Kalvik Youth Service Ltd Grouphome","","Cambridge Bay","NU","X0B","867-983-2644","257460","B","N","YOUTH ORGANIZATIONS CENTERS & CLUBS","","","","","","","CA"
"Kamatsiaqtut Nunavut Help Line","","Iqaluit","NU","X0A","867-979-3333","119110","B","N","HOTLINES & HELPING LINES","","","","","","","CA"
"Kamotiq Inn Restaurant","","Iqaluit","NU","X0A","867-979-0304","0","B","N","","","","","","","","CA"
"Kamotiq Inn Restaurant","","Iqaluit","NU","X0A","867-979-5937","195251","B","N","RESTAURANTS","","","","","","","CA"
"Kan'nguyaq Illihakuk","","Kugluktuk","NU","X0B","867-982-5108","0","B","N","","","","","","","","CA"
"Kangiqsluk Ltd","","Gjoa Haven","NU","X0B","867-360-6909","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Kangiqsluk Ltd","","Gjoa Haven","NU","X0B","867-360-7502","41230","B","N","BUILDERS & CONTRACTORS","","","","","","","CA"
"Kanguit Justice Committee","","Pangnirtung","NU","X0A","867-473-8018","0","B","N","","","","","","","","CA"
"Kanguit Justice Committee","","Pangnirtung","NU","X0A","867-473-8349","0","B","N","","","","","","","","CA"
"Karetak-Lindell Nancy Mp","","Arviat","NU","X0C","867-857-2229","0","B","N","","","","","","","","CA"
"Kataujaq Day Care","House 37-016","Rankin Inlet","NU","X0C","867-645-2685","51451","B","","CHILD CARE SERVICE","","","","","","","CA"
"Kataujaq Safe Shelter","","Rankin Inlet","NU","X0C","867-645-2214","118330","B","N","HOSPICE SERVICES","","","","","","","CA"
"Kataujaq Safe Shelter","","Rankin Inlet","NU","X0C","867-645-2442","0","B","N","","","","","","","","CA"
"Kativik Ltd","","Rankin Inlet","NU","X0C","867-645-3280","109430","B","N","GROCERY STORES","","","","","","","CA"
"Kativik Ltd","","Rankin Inlet","NU","X0C","867-645-3280","111610","B","N","HARDWARE","","","","","","","CA"
"Kativik Ltd","","Rankin Inlet","NU","X0C","867-645-3280","703579","B","N","LUMBER & HARDWARE STORES TRUE VALUE","","","","","","","CA"
"Kativik Ltd","","Rankin Inlet","NU","X0C","867-645-3281","0","B","N","","","","","","","","CA"
"Kattuk Peter Mla","","Sanikiluaq","NU","X0A","867-266-8315","0","B","N","","","","","","","","CA"
"Kattuk Peter Mla","","Sanikiluaq","NU","X0A","867-266-8518","0","B","N","","","","","","","","CA"
"Katudgevik Co-Op","","Coral Harbour","NU","X0C","867-925-8308","109430","B","N","GROCERY STORES","","","","","","","CA"
"Katudgevik Co-Op","","Coral Harbour","NU","X0C","867-925-8308","152170","B","N","MOTELS & HOTELS","","","","","","","CA"
"Katudgevik Co-Op","","Coral Harbour","NU","X0C","867-925-9926","152170","B","N","MOTELS & HOTELS","","","","","","","CA"
"Katudgevik Co-Op","","Coral Harbour","NU","X0C","867-925-9969","109430","B","N","GROCERY STORES","","","","","","","CA"
"Katujjijiit Development Corp","","Iqaluit","NU","X0A","867-979-1343","189800","B","N","REAL ESTATE BROKERS","","","","","","","CA"
"Katujjijilt Development Corp","","Iqaluit","NU","X0A","867-979-1022","0","B","N","","","","","","","","CA"
"Katujjijilt Development Corp","","Iqaluit","NU","X0A","867-979-5825","0","B","N","","","","","","","","CA"
"Kawtaq Construction Ltd","","Sanikiluaq","NU","X0A","867-266-8007","62490","B","N","CONSTRUCTION COMPANIES","","","","","","","CA"
"Kawtaq Construction Ltd","","Sanikiluaq","NU","X0A","867-266-8702","62490","B","N","CONSTRUCTION COMPANIES","","","","","","","CA"
"Kawtaq Construction Ltd","","Sanikiluaq","NU","X0A","867-266-8707","62490","B","N","CONSTRUCTION COMPANIES","","","","","","","CA"
"Kayasark Enterprises Ltd","","Kugaaruk","NU","X0B","867-769-6209","0","B","N","","","","","","","","CA"
"Kayasark Enterprises Ltd","","Kugaaruk","NU","X0B","867-769-6210","0","B","N","","","","","","","","CA"
"Keewatin Air","","Coral Harbour","NU","X0C","867-925-8474","0","B","N","","","","","","","","CA"
"Keewatin Air Ltd","","Rankin Inlet","NU","X0C","867-645-4448","0","B","N","","","","","","","","CA"
"Keewatin Air Ltd","","Rankin Inlet","NU","X0C","867-645-4449","0","B","N","","","","","","","","CA"
"Keewatin Air Ltd","PO Box 38","Rankin Inlet","NU","X0C","867-645-2992","13870","B","","AIRCRAFT CHARTER RENTAL & LEASING SVC","","","","","","","CA"
"Keewatin Air Ltd","PO Box 38","Rankin Inlet","NU","X0C","867-645-2992","14600","B","","AIRLINE SERVICES","","","","","","","CA"
"Keewatin Business Development Cen","","Rankin Inlet","NU","X0C","867-645-2126","91490","B","N","FINANCING PERSONAL","","","","","","","CA"
"Keewatin Business Development Cen","","Rankin Inlet","NU","X0C","867-645-2298","43520","B","N","BUSINESS DEVELOPMENT","","","","","","","CA"
"Keewatin Business Development Cen","","Rankin Inlet","NU","X0C","867-645-2567","91490","B","N","FINANCING PERSONAL","","","","","","","CA"
"Keewatin Health & Social Services","","Sanikiluaq","NU","X0A","867-266-8738","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Sanikiluaq","NU","X0A","867-266-8738","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Sanikiluaq","NU","X0A","867-266-8802","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Sanikiluaq","NU","X0A","867-266-8802","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Sanikiluaq","NU","X0A","867-266-8802","217160","B","N","SOCIAL SERVICE ORGANIZATIONS HEALTH SERVICES","","","","","","","CA"
"Keewatin Health & Social Services","","Sanikiluaq","NU","X0A","867-266-8965","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Sanikiluaq","NU","X0A","867-266-8965","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Sanikiluaq","NU","X0A","867-266-8965","217160","B","N","SOCIAL SERVICE ORGANIZATIONS HEALTH SERVICES","","","","","","","CA"
"Keewatin Health & Social Services","","Arviat","NU","X0C","867-857-2427","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Arviat","NU","X0C","867-857-2427","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Arviat","NU","X0C","867-857-2813","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Arviat","NU","X0C","867-857-2813","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Arviat","NU","X0C","867-857-2835","71770","B","N","DENTISTS","","","","","","","CA"
"Keewatin Health & Social Services","","Arviat","NU","X0C","867-857-3100","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Arviat","NU","X0C","867-857-3100","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Arviat","NU","X0C","867-857-3100","217160","B","N","SOCIAL SERVICE ORGANIZATIONS HEALTH SERVICES","","","","","","","CA"
"Keewatin Health & Social Services","","Arviat","NU","X0C","867-857-3102","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Arviat","NU","X0C","867-857-3102","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Arviat","NU","X0C","867-857-3147","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Arviat","NU","X0C","867-857-3147","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Arviat","NU","X0C","867-857-3147","217160","B","N","SOCIAL SERVICE ORGANIZATIONS HEALTH SERVICES","","","","","","","CA"
"Keewatin Health & Social Services","","Arviat","NU","X0C","867-857-3148","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Arviat","NU","X0C","867-857-3148","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2287","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2287","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2289","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2289","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2410","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2410","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2500","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2500","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2541","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2541","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2812","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2812","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2812","217160","B","N","SOCIAL SERVICE ORGANIZATIONS HEALTH SERVICES","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2816","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2816","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2816","217160","B","N","SOCIAL SERVICE ORGANIZATIONS HEALTH SERVICES","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2839","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Baker Lake","NU","X0C","867-793-2839","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Chesterfield Inlet","NU","X0C","867-898-9122","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Chesterfield Inlet","NU","X0C","867-898-9122","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Chesterfield Inlet","NU","X0C","867-898-9122","217160","B","N","SOCIAL SERVICE ORGANIZATIONS HEALTH SERVICES","","","","","","","CA"
"Keewatin Health & Social Services","","Chesterfield Inlet","NU","X0C","867-898-9131","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Chesterfield Inlet","NU","X0C","867-898-9131","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Chesterfield Inlet","NU","X0C","867-898-9968","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Chesterfield Inlet","NU","X0C","867-898-9968","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Chesterfield Inlet","NU","X0C","867-898-9968","217160","B","N","SOCIAL SERVICE ORGANIZATIONS HEALTH SERVICES","","","","","","","CA"
"Keewatin Health & Social Services","","Coral Harbour","NU","X0C","867-925-8380","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Coral Harbour","NU","X0C","867-925-8380","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Coral Harbour","NU","X0C","867-925-8380","217160","B","N","SOCIAL SERVICE ORGANIZATIONS HEALTH SERVICES","","","","","","","CA"
"Keewatin Health & Social Services","","Coral Harbour","NU","X0C","867-925-8431","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Coral Harbour","NU","X0C","867-925-8431","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Coral Harbour","NU","X0C","867-925-8701","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Coral Harbour","NU","X0C","867-925-8701","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Coral Harbour","NU","X0C","867-925-9916","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Coral Harbour","NU","X0C","867-925-9916","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Coral Harbour","NU","X0C","867-925-9916","217160","B","N","SOCIAL SERVICE ORGANIZATIONS HEALTH SERVICES","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-2209","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-2209","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-2256","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-2256","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-2409","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-2409","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-2688","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-2688","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-2750","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-2750","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-2776","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-2776","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-2816","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-2816","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-3368","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-3368","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-3940","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-3940","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-3961","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-3961","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-5064","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-5064","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-8070","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-8070","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-8070","217160","B","N","SOCIAL SERVICE ORGANIZATIONS HEALTH SERVICES","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-8077","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-8077","192630","B","N","REHABILITATION SERVICES","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-8077","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-8079","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-8079","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Rankin Inlet","NU","X0C","867-645-8079","217160","B","N","SOCIAL SERVICE ORGANIZATIONS HEALTH SERVICES","","","","","","","CA"
"Keewatin Health & Social Services","Bag 298","Rankin Inlet","NU","X0C","867-645-2171","71770","B","","DENTISTS","","","","","","","CA"
"Keewatin Health & Social Services","Bag 298","Rankin Inlet","NU","X0C","867-645-2171","216940","B","","SOCIAL & HUMAN SERVICES ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","298 Rankin Inlet","Rankin Inlet","NU","X0C","867-645-2171","71770","B","","DENTISTS","","","","","","","CA"
"Keewatin Health & Social Services","298 Rankin Inlet","Rankin Inlet","NU","X0C","867-645-2171","216940","B","","SOCIAL & HUMAN SERVICES ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Repulse Bay","NU","X0C","867-462-4008","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Repulse Bay","NU","X0C","867-462-4020","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Repulse Bay","NU","X0C","867-462-4050","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Repulse Bay","NU","X0C","867-462-4212","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Repulse Bay","NU","X0C","867-462-4212","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Repulse Bay","NU","X0C","867-462-4212","217160","B","N","SOCIAL SERVICE ORGANIZATIONS HEALTH SERVICES","","","","","","","CA"
"Keewatin Health & Social Services","","Repulse Bay","NU","X0C","867-462-4232","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Repulse Bay","NU","X0C","867-462-9916","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Repulse Bay","NU","X0C","867-462-9916","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Repulse Bay","NU","X0C","867-462-9916","217160","B","N","SOCIAL SERVICE ORGANIZATIONS HEALTH SERVICES","","","","","","","CA"
"Keewatin Health & Social Services","","Whale Cove","NU","X0C","867-896-9062","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Whale Cove","NU","X0C","867-896-9105","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
"Keewatin Health & Social Services","","Whale Cove","NU","X0C","867-896-9115","108010","B","N","GOVERNMENT OFFICES","","","","","","","CA"
"Keewatin Health & Social Services","","Whale Cove","NU","X0C","867-896-9115","217040","B","N","SOCIAL SERVICE & WELFARE ORGANIZATIONS","","","","","","","CA"
